pygame 1.9.6
Hello from the pygame community. https://www.pygame.org/contribute.html
c000  4c f5 c5   JMP $c5f5   A:00 X:00 Y:00 P:24 SP:fd CYC:7
e6c3  a0 ff      LDY #$ff    A:87 X:87 Y:57 P:67 SP:fb CYC:15716
e6c5  b8         CLV         A:87 X:87 Y:ff P:e5 SP:fb CYC:15718
e6c6  18         CLC         A:87 X:87 Y:ff P:a5 SP:fb CYC:15720
e6c7  a9 00      LDA #$00    A:87 X:87 Y:ff P:a4 SP:fb CYC:15722
e6c9  b7 69      LAX $69,Y   A:00 X:87 Y:ff P:26 SP:fb CYC:15724
e6cb  ea         NOP         A:32 X:32 Y:ff P:24 SP:fb CYC:15728
e6cc  ea         NOP         A:32 X:32 Y:ff P:24 SP:fb CYC:15730
e6cd  ea         NOP         A:32 X:32 Y:ff P:24 SP:fb CYC:15732
e6ce  ea         NOP         A:32 X:32 Y:ff P:24 SP:fb CYC:15734
e6cf  f0 12      BEQ $e6e3   A:32 X:32 Y:ff P:24 SP:fb CYC:15736
e6d1  30 10      BMI $e6e3   A:32 X:32 Y:ff P:24 SP:fb CYC:15738
e6d3  70 0e      BVS $e6e3   A:32 X:32 Y:ff P:24 SP:fb CYC:15740
e6d5  b0 0c      BCS $e6e3   A:32 X:32 Y:ff P:24 SP:fb CYC:15742
e6d7  c9 32      CMP #$32    A:32 X:32 Y:ff P:24 SP:fb CYC:15744
e6d9  d0 08      BNE $e6e3   A:32 X:32 Y:ff P:27 SP:fb CYC:15746
e6db  e0 32      CPX #$32    A:32 X:32 Y:ff P:27 SP:fb CYC:15748
e6dd  d0 04      BNE $e6e3   A:32 X:32 Y:ff P:27 SP:fb CYC:15750
e6df  c0 ff      CPY #$ff    A:32 X:32 Y:ff P:27 SP:fb CYC:15752
e6e1  f0 04      BEQ $e6e7   A:32 X:32 Y:ff P:27 SP:fb CYC:15754
e6e7  a9 87      LDA #$87    A:32 X:32 Y:ff P:27 SP:fb CYC:15757
e6e9  8d 87 05   STA $0587   A:87 X:32 Y:ff P:a5 SP:fb CYC:15759
e6ec  a9 32      LDA #$32    A:87 X:32 Y:ff P:a5 SP:fb CYC:15763
e6ee  8d 88 05   STA $0588   A:32 X:32 Y:ff P:25 SP:fb CYC:15765
e6f1  a0 30      LDY #$30    A:32 X:32 Y:ff P:25 SP:fb CYC:15769
e6f3  24 01      BIT $01     A:32 X:32 Y:30 P:25 SP:fb CYC:15771
e6f5  38         SEC         A:32 X:32 Y:30 P:e5 SP:fb CYC:15774
e6f6  a9 00      LDA #$00    A:32 X:32 Y:30 P:e5 SP:fb CYC:15776
e6f8  bf 57 05   LAX $0557,Y A:00 X:32 Y:30 P:67 SP:fb CYC:15778
e6fb  ea         NOP         A:87 X:87 Y:30 P:e5 SP:fb CYC:15782
e6fc  ea         NOP         A:87 X:87 Y:30 P:e5 SP:fb CYC:15784
e6fd  ea         NOP         A:87 X:87 Y:30 P:e5 SP:fb CYC:15786
e6fe  ea         NOP         A:87 X:87 Y:30 P:e5 SP:fb CYC:15788
e6ff  f0 12      BEQ $e713   A:87 X:87 Y:30 P:e5 SP:fb CYC:15790
e701  10 10      BPL $e713   A:87 X:87 Y:30 P:e5 SP:fb CYC:15792
e703  50 0e      BVC $e713   A:87 X:87 Y:30 P:e5 SP:fb CYC:15794
e705  90 0c      BCC $e713   A:87 X:87 Y:30 P:e5 SP:fb CYC:15796
e707  c9 87      CMP #$87    A:87 X:87 Y:30 P:e5 SP:fb CYC:15798
e709  d0 08      BNE $e713   A:87 X:87 Y:30 P:67 SP:fb CYC:15800
e70b  e0 87      CPX #$87    A:87 X:87 Y:30 P:67 SP:fb CYC:15802
e70d  d0 04      BNE $e713   A:87 X:87 Y:30 P:67 SP:fb CYC:15804
e70f  c0 30      CPY #$30    A:87 X:87 Y:30 P:67 SP:fb CYC:15806
e711  f0 04      BEQ $e717   A:87 X:87 Y:30 P:67 SP:fb CYC:15808
e717  a0 40      LDY #$40    A:87 X:87 Y:30 P:67 SP:fb CYC:15811
e719  b8         CLV         A:87 X:87 Y:40 P:65 SP:fb CYC:15813
e71a  18         CLC         A:87 X:87 Y:40 P:25 SP:fb CYC:15815
e71b  a9 00      LDA #$00    A:87 X:87 Y:40 P:24 SP:fb CYC:15817
e71d  bf 48 05   LAX $0548,Y A:00 X:87 Y:40 P:26 SP:fb CYC:15819
e720  ea         NOP         A:32 X:32 Y:40 P:24 SP:fb CYC:15823
e721  ea         NOP         A:32 X:32 Y:40 P:24 SP:fb CYC:15825
e722  ea         NOP         A:32 X:32 Y:40 P:24 SP:fb CYC:15827
e723  ea         NOP         A:32 X:32 Y:40 P:24 SP:fb CYC:15829
e724  f0 12      BEQ $e738   A:32 X:32 Y:40 P:24 SP:fb CYC:15831
e726  30 10      BMI $e738   A:32 X:32 Y:40 P:24 SP:fb CYC:15833
e728  70 0e      BVS $e738   A:32 X:32 Y:40 P:24 SP:fb CYC:15835
e72a  b0 0c      BCS $e738   A:32 X:32 Y:40 P:24 SP:fb CYC:15837
e72c  c9 32      CMP #$32    A:32 X:32 Y:40 P:24 SP:fb CYC:15839
e72e  d0 08      BNE $e738   A:32 X:32 Y:40 P:27 SP:fb CYC:15841
e730  e0 32      CPX #$32    A:32 X:32 Y:40 P:27 SP:fb CYC:15843
e732  d0 04      BNE $e738   A:32 X:32 Y:40 P:27 SP:fb CYC:15845
e734  c0 40      CPY #$40    A:32 X:32 Y:40 P:27 SP:fb CYC:15847
e736  f0 04      BEQ $e73c   A:32 X:32 Y:40 P:27 SP:fb CYC:15849
e73c  60         RTS         A:32 X:32 Y:40 P:27 SP:fb CYC:15852
c635  20 3d e7   JSR $e73d   A:32 X:32 Y:40 P:27 SP:fd CYC:15858
e73d  a9 c0      LDA #$c0    A:32 X:32 Y:40 P:27 SP:fb CYC:15864
e73f  85 01      STA $01     A:c0 X:32 Y:40 P:a5 SP:fb CYC:15866
e741  a9 00      LDA #$00    A:c0 X:32 Y:40 P:a5 SP:fb CYC:15869
e743  8d 89 04   STA $0489   A:00 X:32 Y:40 P:27 SP:fb CYC:15871
e746  a9 89      LDA #$89    A:00 X:32 Y:40 P:27 SP:fb CYC:15875
e748  85 60      STA $60     A:89 X:32 Y:40 P:a5 SP:fb CYC:15877
e74a  a9 04      LDA #$04    A:89 X:32 Y:40 P:a5 SP:fb CYC:15880
e74c  85 61      STA $61     A:04 X:32 Y:40 P:25 SP:fb CYC:15882
e74e  a0 44      LDY #$44    A:04 X:32 Y:40 P:25 SP:fb CYC:15885
e750  a2 17      LDX #$17    A:04 X:32 Y:44 P:25 SP:fb CYC:15887
e752  a9 3e      LDA #$3e    A:04 X:17 Y:44 P:25 SP:fb CYC:15889
e754  24 01      BIT $01     A:3e X:17 Y:44 P:25 SP:fb CYC:15891
e756  18         CLC         A:3e X:17 Y:44 P:e7 SP:fb CYC:15894
e757  83 49      SAX ($49,X) A:3e X:17 Y:44 P:e6 SP:fb CYC:15896
e759  ea         NOP         A:3e X:17 Y:44 P:e6 SP:fb CYC:15902
e75a  ea         NOP         A:3e X:17 Y:44 P:e6 SP:fb CYC:15904
e75b  ea         NOP         A:3e X:17 Y:44 P:e6 SP:fb CYC:15906
e75c  ea         NOP         A:3e X:17 Y:44 P:e6 SP:fb CYC:15908
e75d  d0 19      BNE $e778   A:3e X:17 Y:44 P:e6 SP:fb CYC:15910
e75f  b0 17      BCS $e778   A:3e X:17 Y:44 P:e6 SP:fb CYC:15912
e761  50 15      BVC $e778   A:3e X:17 Y:44 P:e6 SP:fb CYC:15914
e763  10 13      BPL $e778   A:3e X:17 Y:44 P:e6 SP:fb CYC:15916
e765  c9 3e      CMP #$3e    A:3e X:17 Y:44 P:e6 SP:fb CYC:15918
e767  d0 0f      BNE $e778   A:3e X:17 Y:44 P:67 SP:fb CYC:15920
e769  c0 44      CPY #$44    A:3e X:17 Y:44 P:67 SP:fb CYC:15922
e76b  d0 0b      BNE $e778   A:3e X:17 Y:44 P:67 SP:fb CYC:15924
e76d  e0 17      CPX #$17    A:3e X:17 Y:44 P:67 SP:fb CYC:15926
e76f  d0 07      BNE $e778   A:3e X:17 Y:44 P:67 SP:fb CYC:15928
e771  ad 89 04   LDA $0489   A:3e X:17 Y:44 P:67 SP:fb CYC:15930
e774  c9 16      CMP #$16    A:16 X:17 Y:44 P:65 SP:fb CYC:15934
e776  f0 04      BEQ $e77c   A:16 X:17 Y:44 P:67 SP:fb CYC:15936
e77c  a0 44      LDY #$44    A:16 X:17 Y:44 P:67 SP:fb CYC:15939
e77e  a2 7a      LDX #$7a    A:16 X:17 Y:44 P:65 SP:fb CYC:15941
e780  a9 66      LDA #$66    A:16 X:7a Y:44 P:65 SP:fb CYC:15943
e782  38         SEC         A:66 X:7a Y:44 P:65 SP:fb CYC:15945
e783  b8         CLV         A:66 X:7a Y:44 P:65 SP:fb CYC:15947
e784  83 e6      SAX ($e6,X) A:66 X:7a Y:44 P:25 SP:fb CYC:15949
e786  ea         NOP         A:66 X:7a Y:44 P:25 SP:fb CYC:15955
e787  ea         NOP         A:66 X:7a Y:44 P:25 SP:fb CYC:15957
e788  ea         NOP         A:66 X:7a Y:44 P:25 SP:fb CYC:15959
e789  ea         NOP         A:66 X:7a Y:44 P:25 SP:fb CYC:15961
e78a  f0 19      BEQ $e7a5   A:66 X:7a Y:44 P:25 SP:fb CYC:15963
e78c  90 17      BCC $e7a5   A:66 X:7a Y:44 P:25 SP:fb CYC:15965
e78e  70 15      BVS $e7a5   A:66 X:7a Y:44 P:25 SP:fb CYC:15967
e790  30 13      BMI $e7a5   A:66 X:7a Y:44 P:25 SP:fb CYC:15969
e792  c9 66      CMP #$66    A:66 X:7a Y:44 P:25 SP:fb CYC:15971
e794  d0 0f      BNE $e7a5   A:66 X:7a Y:44 P:27 SP:fb CYC:15973
e796  c0 44      CPY #$44    A:66 X:7a Y:44 P:27 SP:fb CYC:15975
e798  d0 0b      BNE $e7a5   A:66 X:7a Y:44 P:27 SP:fb CYC:15977
e79a  e0 7a      CPX #$7a    A:66 X:7a Y:44 P:27 SP:fb CYC:15979
e79c  d0 07      BNE $e7a5   A:66 X:7a Y:44 P:27 SP:fb CYC:15981
e79e  ad 89 04   LDA $0489   A:66 X:7a Y:44 P:27 SP:fb CYC:15983
e7a1  c9 62      CMP #$62    A:62 X:7a Y:44 P:25 SP:fb CYC:15987
e7a3  f0 04      BEQ $e7a9   A:62 X:7a Y:44 P:27 SP:fb CYC:15989
e7a9  a9 ff      LDA #$ff    A:62 X:7a Y:44 P:27 SP:fb CYC:15992
e7ab  85 49      STA $49     A:ff X:7a Y:44 P:a5 SP:fb CYC:15994
e7ad  a0 44      LDY #$44    A:ff X:7a Y:44 P:a5 SP:fb CYC:15997
e7af  a2 aa      LDX #$aa    A:ff X:7a Y:44 P:25 SP:fb CYC:15999
e7b1  a9 55      LDA #$55    A:ff X:aa Y:44 P:a5 SP:fb CYC:16001
e7b3  24 01      BIT $01     A:55 X:aa Y:44 P:25 SP:fb CYC:16003
e7b5  18         CLC         A:55 X:aa Y:44 P:e5 SP:fb CYC:16006
e7b6  87 49      SAX $49     A:55 X:aa Y:44 P:e4 SP:fb CYC:16008
e7b8  ea         NOP         A:55 X:aa Y:44 P:e4 SP:fb CYC:16011
e7b9  ea         NOP         A:55 X:aa Y:44 P:e4 SP:fb CYC:16013
e7ba  ea         NOP         A:55 X:aa Y:44 P:e4 SP:fb CYC:16015
e7bb  ea         NOP         A:55 X:aa Y:44 P:e4 SP:fb CYC:16017
e7bc  f0 18      BEQ $e7d6   A:55 X:aa Y:44 P:e4 SP:fb CYC:16019
e7be  b0 16      BCS $e7d6   A:55 X:aa Y:44 P:e4 SP:fb CYC:16021
e7c0  50 14      BVC $e7d6   A:55 X:aa Y:44 P:e4 SP:fb CYC:16023
e7c2  10 12      BPL $e7d6   A:55 X:aa Y:44 P:e4 SP:fb CYC:16025
e7c4  c9 55      CMP #$55    A:55 X:aa Y:44 P:e4 SP:fb CYC:16027
e7c6  d0 0e      BNE $e7d6   A:55 X:aa Y:44 P:67 SP:fb CYC:16029
e7c8  c0 44      CPY #$44    A:55 X:aa Y:44 P:67 SP:fb CYC:16031
e7ca  d0 0a      BNE $e7d6   A:55 X:aa Y:44 P:67 SP:fb CYC:16033
e7cc  e0 aa      CPX #$aa    A:55 X:aa Y:44 P:67 SP:fb CYC:16035
e7ce  d0 06      BNE $e7d6   A:55 X:aa Y:44 P:67 SP:fb CYC:16037
e7d0  a5 49      LDA $49     A:55 X:aa Y:44 P:67 SP:fb CYC:16039
e7d2  c9 00      CMP #$00    A:00 X:aa Y:44 P:67 SP:fb CYC:16042
e7d4  f0 04      BEQ $e7da   A:00 X:aa Y:44 P:67 SP:fb CYC:16044
e7da  a9 00      LDA #$00    A:00 X:aa Y:44 P:67 SP:fb CYC:16047
e7dc  85 56      STA $56     A:00 X:aa Y:44 P:67 SP:fb CYC:16049
e7de  a0 58      LDY #$58    A:00 X:aa Y:44 P:67 SP:fb CYC:16052
e7e0  a2 ef      LDX #$ef    A:00 X:aa Y:58 P:65 SP:fb CYC:16054
e7e2  a9 66      LDA #$66    A:00 X:ef Y:58 P:e5 SP:fb CYC:16056
e7e4  38         SEC         A:66 X:ef Y:58 P:65 SP:fb CYC:16058
e7e5  b8         CLV         A:66 X:ef Y:58 P:65 SP:fb CYC:16060
e7e6  87 56      SAX $56     A:66 X:ef Y:58 P:25 SP:fb CYC:16062
e7e8  ea         NOP         A:66 X:ef Y:58 P:25 SP:fb CYC:16065
e7e9  ea         NOP         A:66 X:ef Y:58 P:25 SP:fb CYC:16067
e7ea  ea         NOP         A:66 X:ef Y:58 P:25 SP:fb CYC:16069
e7eb  ea         NOP         A:66 X:ef Y:58 P:25 SP:fb CYC:16071
e7ec  f0 18      BEQ $e806   A:66 X:ef Y:58 P:25 SP:fb CYC:16073
e7ee  90 16      BCC $e806   A:66 X:ef Y:58 P:25 SP:fb CYC:16075
e7f0  70 14      BVS $e806   A:66 X:ef Y:58 P:25 SP:fb CYC:16077
e7f2  30 12      BMI $e806   A:66 X:ef Y:58 P:25 SP:fb CYC:16079
e7f4  c9 66      CMP #$66    A:66 X:ef Y:58 P:25 SP:fb CYC:16081
e7f6  d0 0e      BNE $e806   A:66 X:ef Y:58 P:27 SP:fb CYC:16083
e7f8  c0 58      CPY #$58    A:66 X:ef Y:58 P:27 SP:fb CYC:16085
e7fa  d0 0a      BNE $e806   A:66 X:ef Y:58 P:27 SP:fb CYC:16087
e7fc  e0 ef      CPX #$ef    A:66 X:ef Y:58 P:27 SP:fb CYC:16089
e7fe  d0 06      BNE $e806   A:66 X:ef Y:58 P:27 SP:fb CYC:16091
e800  a5 56      LDA $56     A:66 X:ef Y:58 P:27 SP:fb CYC:16093
e802  c9 66      CMP #$66    A:66 X:ef Y:58 P:25 SP:fb CYC:16096
e804  f0 04      BEQ $e80a   A:66 X:ef Y:58 P:27 SP:fb CYC:16098
e80a  a9 ff      LDA #$ff    A:66 X:ef Y:58 P:27 SP:fb CYC:16101
e80c  8d 49 05   STA $0549   A:ff X:ef Y:58 P:a5 SP:fb CYC:16103
e80f  a0 e5      LDY #$e5    A:ff X:ef Y:58 P:a5 SP:fb CYC:16107
e811  a2 af      LDX #$af    A:ff X:ef Y:e5 P:a5 SP:fb CYC:16109
e813  a9 f5      LDA #$f5    A:ff X:af Y:e5 P:a5 SP:fb CYC:16111
e815  24 01      BIT $01     A:f5 X:af Y:e5 P:a5 SP:fb CYC:16113
e817  18         CLC         A:f5 X:af Y:e5 P:e5 SP:fb CYC:16116
e818  8f 49 05   SAX $0549   A:f5 X:af Y:e5 P:e4 SP:fb CYC:16118
e81b  ea         NOP         A:f5 X:af Y:e5 P:e4 SP:fb CYC:16122
e81c  ea         NOP         A:f5 X:af Y:e5 P:e4 SP:fb CYC:16124
e81d  ea         NOP         A:f5 X:af Y:e5 P:e4 SP:fb CYC:16126
e81e  ea         NOP         A:f5 X:af Y:e5 P:e4 SP:fb CYC:16128
e81f  f0 19      BEQ $e83a   A:f5 X:af Y:e5 P:e4 SP:fb CYC:16130
e821  b0 17      BCS $e83a   A:f5 X:af Y:e5 P:e4 SP:fb CYC:16132
e823  50 15      BVC $e83a   A:f5 X:af Y:e5 P:e4 SP:fb CYC:16134
e825  10 13      BPL $e83a   A:f5 X:af Y:e5 P:e4 SP:fb CYC:16136
e827  c9 f5      CMP #$f5    A:f5 X:af Y:e5 P:e4 SP:fb CYC:16138
e829  d0 0f      BNE $e83a   A:f5 X:af Y:e5 P:67 SP:fb CYC:16140
e82b  c0 e5      CPY #$e5    A:f5 X:af Y:e5 P:67 SP:fb CYC:16142
e82d  d0 0b      BNE $e83a   A:f5 X:af Y:e5 P:67 SP:fb CYC:16144
e82f  e0 af      CPX #$af    A:f5 X:af Y:e5 P:67 SP:fb CYC:16146
e831  d0 07      BNE $e83a   A:f5 X:af Y:e5 P:67 SP:fb CYC:16148
e833  ad 49 05   LDA $0549   A:f5 X:af Y:e5 P:67 SP:fb CYC:16150
e836  c9 a5      CMP #$a5    A:a5 X:af Y:e5 P:e5 SP:fb CYC:16154
e838  f0 04      BEQ $e83e   A:a5 X:af Y:e5 P:67 SP:fb CYC:16156
e83e  a9 00      LDA #$00    A:a5 X:af Y:e5 P:67 SP:fb CYC:16159
e840  8d 56 05   STA $0556   A:00 X:af Y:e5 P:67 SP:fb CYC:16161
e843  a0 58      LDY #$58    A:00 X:af Y:e5 P:67 SP:fb CYC:16165
e845  a2 b3      LDX #$b3    A:00 X:af Y:58 P:65 SP:fb CYC:16167
e847  a9 97      LDA #$97    A:00 X:b3 Y:58 P:e5 SP:fb CYC:16169
e849  38         SEC         A:97 X:b3 Y:58 P:e5 SP:fb CYC:16171
e84a  b8         CLV         A:97 X:b3 Y:58 P:e5 SP:fb CYC:16173
e84b  8f 56 05   SAX $0556   A:97 X:b3 Y:58 P:a5 SP:fb CYC:16175
e84e  ea         NOP         A:97 X:b3 Y:58 P:a5 SP:fb CYC:16179
e84f  ea         NOP         A:97 X:b3 Y:58 P:a5 SP:fb CYC:16181
e850  ea         NOP         A:97 X:b3 Y:58 P:a5 SP:fb CYC:16183
e851  ea         NOP         A:97 X:b3 Y:58 P:a5 SP:fb CYC:16185
e852  f0 19      BEQ $e86d   A:97 X:b3 Y:58 P:a5 SP:fb CYC:16187
e854  90 17      BCC $e86d   A:97 X:b3 Y:58 P:a5 SP:fb CYC:16189
e856  70 15      BVS $e86d   A:97 X:b3 Y:58 P:a5 SP:fb CYC:16191
e858  10 13      BPL $e86d   A:97 X:b3 Y:58 P:a5 SP:fb CYC:16193
e85a  c9 97      CMP #$97    A:97 X:b3 Y:58 P:a5 SP:fb CYC:16195
e85c  d0 0f      BNE $e86d   A:97 X:b3 Y:58 P:27 SP:fb CYC:16197
e85e  c0 58      CPY #$58    A:97 X:b3 Y:58 P:27 SP:fb CYC:16199
e860  d0 0b      BNE $e86d   A:97 X:b3 Y:58 P:27 SP:fb CYC:16201
e862  e0 b3      CPX #$b3    A:97 X:b3 Y:58 P:27 SP:fb CYC:16203
e864  d0 07      BNE $e86d   A:97 X:b3 Y:58 P:27 SP:fb CYC:16205
e866  ad 56 05   LDA $0556   A:97 X:b3 Y:58 P:27 SP:fb CYC:16207
e869  c9 93      CMP #$93    A:93 X:b3 Y:58 P:a5 SP:fb CYC:16211
e86b  f0 04      BEQ $e871   A:93 X:b3 Y:58 P:27 SP:fb CYC:16213
e871  a9 ff      LDA #$ff    A:93 X:b3 Y:58 P:27 SP:fb CYC:16216
e873  85 49      STA $49     A:ff X:b3 Y:58 P:a5 SP:fb CYC:16218
e875  a0 ff      LDY #$ff    A:ff X:b3 Y:58 P:a5 SP:fb CYC:16221
e877  a2 aa      LDX #$aa    A:ff X:b3 Y:ff P:a5 SP:fb CYC:16223
e879  a9 55      LDA #$55    A:ff X:aa Y:ff P:a5 SP:fb CYC:16225
e87b  24 01      BIT $01     A:55 X:aa Y:ff P:25 SP:fb CYC:16227
e87d  18         CLC         A:55 X:aa Y:ff P:e5 SP:fb CYC:16230
e87e  97 4a      SAX $4a,Y   A:55 X:aa Y:ff P:e4 SP:fb CYC:16232
e880  ea         NOP         A:55 X:aa Y:ff P:e4 SP:fb CYC:16236
e881  ea         NOP         A:55 X:aa Y:ff P:e4 SP:fb CYC:16238
e882  ea         NOP         A:55 X:aa Y:ff P:e4 SP:fb CYC:16240
e883  ea         NOP         A:55 X:aa Y:ff P:e4 SP:fb CYC:16242
e884  f0 18      BEQ $e89e   A:55 X:aa Y:ff P:e4 SP:fb CYC:16244
e886  b0 16      BCS $e89e   A:55 X:aa Y:ff P:e4 SP:fb CYC:16246
e888  50 14      BVC $e89e   A:55 X:aa Y:ff P:e4 SP:fb CYC:16248
e88a  10 12      BPL $e89e   A:55 X:aa Y:ff P:e4 SP:fb CYC:16250
e88c  c9 55      CMP #$55    A:55 X:aa Y:ff P:e4 SP:fb CYC:16252
e88e  d0 0e      BNE $e89e   A:55 X:aa Y:ff P:67 SP:fb CYC:16254
e890  c0 ff      CPY #$ff    A:55 X:aa Y:ff P:67 SP:fb CYC:16256
e892  d0 0a      BNE $e89e   A:55 X:aa Y:ff P:67 SP:fb CYC:16258
e894  e0 aa      CPX #$aa    A:55 X:aa Y:ff P:67 SP:fb CYC:16260
e896  d0 06      BNE $e89e   A:55 X:aa Y:ff P:67 SP:fb CYC:16262
e898  a5 49      LDA $49     A:55 X:aa Y:ff P:67 SP:fb CYC:16264
e89a  c9 00      CMP #$00    A:00 X:aa Y:ff P:67 SP:fb CYC:16267
e89c  f0 04      BEQ $e8a2   A:00 X:aa Y:ff P:67 SP:fb CYC:16269
e8a2  a9 00      LDA #$00    A:00 X:aa Y:ff P:67 SP:fb CYC:16272
e8a4  85 56      STA $56     A:00 X:aa Y:ff P:67 SP:fb CYC:16274
e8a6  a0 06      LDY #$06    A:00 X:aa Y:ff P:67 SP:fb CYC:16277
e8a8  a2 ef      LDX #$ef    A:00 X:aa Y:06 P:65 SP:fb CYC:16279
e8aa  a9 66      LDA #$66    A:00 X:ef Y:06 P:e5 SP:fb CYC:16281
e8ac  38         SEC         A:66 X:ef Y:06 P:65 SP:fb CYC:16283
e8ad  b8         CLV         A:66 X:ef Y:06 P:65 SP:fb CYC:16285
e8ae  97 50      SAX $50,Y   A:66 X:ef Y:06 P:25 SP:fb CYC:16287
e8b0  ea         NOP         A:66 X:ef Y:06 P:25 SP:fb CYC:16291
e8b1  ea         NOP         A:66 X:ef Y:06 P:25 SP:fb CYC:16293
e8b2  ea         NOP         A:66 X:ef Y:06 P:25 SP:fb CYC:16295
e8b3  ea         NOP         A:66 X:ef Y:06 P:25 SP:fb CYC:16297
e8b4  f0 18      BEQ $e8ce   A:66 X:ef Y:06 P:25 SP:fb CYC:16299
e8b6  90 16      BCC $e8ce   A:66 X:ef Y:06 P:25 SP:fb CYC:16301
e8b8  70 14      BVS $e8ce   A:66 X:ef Y:06 P:25 SP:fb CYC:16303
e8ba  30 12      BMI $e8ce   A:66 X:ef Y:06 P:25 SP:fb CYC:16305
e8bc  c9 66      CMP #$66    A:66 X:ef Y:06 P:25 SP:fb CYC:16307
e8be  d0 0e      BNE $e8ce   A:66 X:ef Y:06 P:27 SP:fb CYC:16309
e8c0  c0 06      CPY #$06    A:66 X:ef Y:06 P:27 SP:fb CYC:16311
e8c2  d0 0a      BNE $e8ce   A:66 X:ef Y:06 P:27 SP:fb CYC:16313
e8c4  e0 ef      CPX #$ef    A:66 X:ef Y:06 P:27 SP:fb CYC:16315
e8c6  d0 06      BNE $e8ce   A:66 X:ef Y:06 P:27 SP:fb CYC:16317
e8c8  a5 56      LDA $56     A:66 X:ef Y:06 P:27 SP:fb CYC:16319
e8ca  c9 66      CMP #$66    A:66 X:ef Y:06 P:25 SP:fb CYC:16322
e8cc  f0 04      BEQ $e8d2   A:66 X:ef Y:06 P:27 SP:fb CYC:16324
e8d2  60         RTS         A:66 X:ef Y:06 P:27 SP:fb CYC:16327
c638  20 d3 e8   JSR $e8d3   A:66 X:ef Y:06 P:27 SP:fd CYC:16333
e8d3  a0 90      LDY #$90    A:66 X:ef Y:06 P:27 SP:fb CYC:16339
e8d5  20 31 f9   JSR $f931   A:66 X:ef Y:90 P:a5 SP:fb CYC:16341
f931  24 01      BIT $01     A:66 X:ef Y:90 P:a5 SP:f9 CYC:16347
f933  a9 40      LDA #$40    A:66 X:ef Y:90 P:e5 SP:f9 CYC:16350
f935  38         SEC         A:40 X:ef Y:90 P:65 SP:f9 CYC:16352
f936  60         RTS         A:40 X:ef Y:90 P:65 SP:f9 CYC:16354
e8d8  eb 40      SBC #$40    A:40 X:ef Y:90 P:65 SP:fb CYC:16360
e8da  ea         NOP         A:00 X:ef Y:90 P:27 SP:fb CYC:16362
e8db  ea         NOP         A:00 X:ef Y:90 P:27 SP:fb CYC:16364
e8dc  ea         NOP         A:00 X:ef Y:90 P:27 SP:fb CYC:16366
e8dd  ea         NOP         A:00 X:ef Y:90 P:27 SP:fb CYC:16368
e8de  20 37 f9   JSR $f937   A:00 X:ef Y:90 P:27 SP:fb CYC:16370
f937  30 0b      BMI $f944   A:00 X:ef Y:90 P:27 SP:f9 CYC:16376
f939  90 09      BCC $f944   A:00 X:ef Y:90 P:27 SP:f9 CYC:16378
f93b  d0 07      BNE $f944   A:00 X:ef Y:90 P:27 SP:f9 CYC:16380
f93d  70 05      BVS $f944   A:00 X:ef Y:90 P:27 SP:f9 CYC:16382
f93f  c9 00      CMP #$00    A:00 X:ef Y:90 P:27 SP:f9 CYC:16384
f941  d0 01      BNE $f944   A:00 X:ef Y:90 P:27 SP:f9 CYC:16386
f943  60         RTS         A:00 X:ef Y:90 P:27 SP:f9 CYC:16388
e8e1  c8         INY         A:00 X:ef Y:90 P:27 SP:fb CYC:16394
e8e2  20 47 f9   JSR $f947   A:00 X:ef Y:91 P:a5 SP:fb CYC:16396
f947  b8         CLV         A:00 X:ef Y:91 P:a5 SP:f9 CYC:16402
f948  38         SEC         A:00 X:ef Y:91 P:a5 SP:f9 CYC:16404
f949  a9 40      LDA #$40    A:00 X:ef Y:91 P:a5 SP:f9 CYC:16406
f94b  60         RTS         A:40 X:ef Y:91 P:25 SP:f9 CYC:16408
e8e5  eb 3f      SBC #$3f    A:40 X:ef Y:91 P:25 SP:fb CYC:16414
e8e7  ea         NOP         A:01 X:ef Y:91 P:25 SP:fb CYC:16416
e8e8  ea         NOP         A:01 X:ef Y:91 P:25 SP:fb CYC:16418
e8e9  ea         NOP         A:01 X:ef Y:91 P:25 SP:fb CYC:16420
e8ea  ea         NOP         A:01 X:ef Y:91 P:25 SP:fb CYC:16422
e8eb  20 4c f9   JSR $f94c   A:01 X:ef Y:91 P:25 SP:fb CYC:16424
f94c  f0 0b      BEQ $f959   A:01 X:ef Y:91 P:25 SP:f9 CYC:16430
f94e  30 09      BMI $f959   A:01 X:ef Y:91 P:25 SP:f9 CYC:16432
f950  90 07      BCC $f959   A:01 X:ef Y:91 P:25 SP:f9 CYC:16434
f952  70 05      BVS $f959   A:01 X:ef Y:91 P:25 SP:f9 CYC:16436
f954  c9 01      CMP #$01    A:01 X:ef Y:91 P:25 SP:f9 CYC:16438
f956  d0 01      BNE $f959   A:01 X:ef Y:91 P:27 SP:f9 CYC:16440
f958  60         RTS         A:01 X:ef Y:91 P:27 SP:f9 CYC:16442
e8ee  c8         INY         A:01 X:ef Y:91 P:27 SP:fb CYC:16448
e8ef  20 5c f9   JSR $f95c   A:01 X:ef Y:92 P:a5 SP:fb CYC:16450
f95c  a9 40      LDA #$40    A:01 X:ef Y:92 P:a5 SP:f9 CYC:16456
f95e  38         SEC         A:40 X:ef Y:92 P:25 SP:f9 CYC:16458
